Column 1,Column 2,Column 3,Column 4,Column 5,Column 6
Snrpn,12.125974322,1.3553814119,-11.40684071,0,0
Sntb2,-8.09619576,8.14158493,0,0,0
Sntn,-13.09222688,0,0,-8.915032956,-16.49862038
Snurf,0,-0.114616874,0,0,0
Snx2,0,13.894491335,15.089501894,0,0
Snx3,13.551677968,-17.99070488,0,0,0
Snx5,0,0,0,21.512122987,18.726840119
Snx6,8.09619576,0,0,0,0
Snx9,-13.19296024,0,0,0,0
Snx10,0,30.753855049,51.050923368,22.947177889,20.363773365
Snx12,0,0,0,8.7159709301,6.8290376079
Snx13,0,-26.17397338,-20.25529645,-12.53973865,0
Snx14,29.775569715,7.7282384473,-8.740540795,0,0
Snx18,0,11.036036664,20.469849888,10.383118996,9.3852195147
Snx20,0,23.842342119,37.905045841,17.544862471,27.621960572
Snx21,0,0,-18.41517457,-15.32918918,-22.34699196
Snx22,-8.572506258,0,-16.0894824,-24.69409646,0
Snx24,0,6.2175823483,0,0,0
Snx25,0,0,-24.28647501,-22.24231448,-12.33830989
Snx27,-10.61003455,0,0,0,0
Snx29,0,0,-8.313704129,-12.71770011,0
Snx30,0,10.163511935,0,0,0
Snx32,10.494721155,-4.676550554,0,0,0
Snx33,0,-15.46392942,0,0,-11.31757742
Soat1,-11.35904112,-15.53492818,-16.56617338,-9.943672927,1.9875782767
Soat2,0,14.977808131,25.375895258,0,30.337385491
Sobp,0,0,0,-10.22974627,0
Socs1,-21.93799228,53.337319807,75.954119231,48.135500378,39.762159699
Socs2,13.317991008,8.5698909893,0,-9.239009565,-20.98687468
Socs3,-14.72762726,59.829125462,64.502399648,47.640349821,25.766693229
Socs4,0,6.9433195673,0,0,0
Socs6,0,6.737829438,0,0,0
Sod1,0,-13.94623538,-12.36013472,-24.18874725,-23.80562058
Sod2,2.43225138,14.870867067,21.782557864,2.2056722679,-8.192923101
Sod3,26.145504733,0,0,0,0
Soga1,15.296413908,-11.14416513,0,0,0
Son,12.125974322,0,0,-11.25867658,-10.28156507
Sorbs1,-12.57007819,0,0,-15.69390036,-25.81613198
Sorbs3,-10.87136136,0,0,0,0
Sorcs2,0,0,0,15.500534866,0
Sord,0,-5.013796941,-33.46544372,-21.87393698,-27.88787407
Sorl1,0,0,-14.25438586,-10.38141246,0
Sort1,0,-20.54047397,-46.95411164,-20.76360211,0
Sowahb,0,8.070598836,0,0,0
Sowahc,0,14.465397995,12.125152309,0,-8.635658476
Sox2,-10.03774191,0,0,0,-10.73463262
Sox4,0,-13.71351985,-29.56857851,0,0
Sox5,0,0,0,0,-14.46519631
Sox6,0,-20.16744857,-9.456134185,-9.713604356,-6.247556832
Sox7,0,0,-20.41130586,-18.64841805,-24.35056066
Sox9,0,0,20.227344755,19.398768913,0
Sox11,0,-16.55956646,-33.47369473,-36.4361699,-43.60349101
Sox13,-11.41787125,0,0,0,-18.42100619
Sox17,0,-18.12340969,-20.98189947,0,0
Sox18,11.359041115,0,-26.45958253,0,-29.39406935
Sp3,15.764913608,0,0,0,0
Sp4,0,0,0,-17.82674463,0
Sp5,-15.10209013,0,-21.17918632,0,0
Sp100,23.610162487,58.742299243,72.741171137,36.749158697,24.522869935
Sp110,-31.02357798,33.943782092,53.097977322,21.431349455,23.727436116
Spa17,-25.77148573,0,0,-8.751217434,0
Spaar,0,0,0,-19.18308756,0
Spaca9,0,0,0,0,-12.53365984
Spag5,0,0,0,58.772281439,89.681684541
Spag6l,-11.35904112,0,0,-14.69544204,-22.92590238
Spag9,0,7.9958696377,4.6743757137,-7.808287703,-6.880147059
Spag16,0,0,0,-6.867366989,-19.51562615
Spag17,0,0,0,-7.359504594,-12.09853767
Sparc,12.478786063,0,0,0,0
Sparcl1,0,-12.33147197,-20.79697839,0,0
Spast,0,-0.01147843,0,0,8.4981807907
Spata5,0,13.010178613,11.443054278,0,0
Spata6,0,7.9066936733,0,0,0
Spata7,0,-5.737794624,0,0,0
Spata13,8.95518111,6.1218401473,0,0,0
Spata17,0,0,0,-10.72023856,-18.58804697
Spats2l,0,35.791399513,59.587034262,27.198886051,0
Spc24,0,-11.00386859,0,52.296998389,77.634444051
Spc25,0,0,0,53.637229192,85.243334013
Spcs2,-10.61003455,-2.471652729,0,0,0
Spcs3,0,10.996031118,9.4758378165,11.577569331,16.010580501
Spdl1,0,0,19.854666553,42.282366838,65.271367209
Specc1,0,5.6097911877,0,0,0
Specc1l,10.03774191,-26.38091516,-28.3662396,-26.0532394,-18.47636782
Speer4b,0,13.984645516,25.718551502,0,0
Speer4d,0,1.8254648047,36.314261955,16.455381772,0
Speer5-ps1,8.5772709183,14.285148063,21.263097629,0,0
Speer6-ps1,0,0,0,0,42.372635137
Spef1,-11.67689563,-6.732442256,-14.28504438,-17.93518177,-13.74573274
Spef2,0,0,0,-8.597752449,-9.820118515
Spem1,0,8.6992294133,12.530433935,0,0
Spg20,0,0,0,-1.088370267,-9.825672607
Spg21,-8.572506258,0,0,0,0
Sphk1,10.902081862,0,38.095480374,4.1156596326,0
Spi1,0,0,32.519136299,27.625349438,17.629980475
Spic,0,0,51.190304588,25.618153271,0
Spice1,0,-7.188413582,-10.87388824,0,0
Spin1,0,0,4.6965495264,0,0
Spin4,0,0,11.560844393,0,0
Spink1,0,0,0,16.489537391,0
Spink4,0,0,-16.73874604,-13.36439173,0
Spink5,0,9.2576746613,0,0,0
Spint1,-8.09619576,0,0,0,0
Spint2,0,0,0,-12.29572423,-12.42162116
Spn,0,0,0,0,51.060467612
Spns2,0,-9.59861967,-21.3915799,0,0
Spock2,25.864566962,-2.045148272,-10.55199201,0,30.904863641
Spon1,0,0,7.6736182547,0,0
Spon2,15.573995165,0,0,16.768430415,0
Spop,36.72098996,0,0,0,0
Spout1,0,0,0,-13.2164142,-11.91316963
Spp1,0,4.2323879733,0,0,0
Sppl2a,0,29.023282514,43.273676798,0,0
Sppl3,12.852545318,-10.25774662,-10.59162124,-17.57487734,-11.39917997
Spr,0,0,-12.41554386,0,0
Spred1,0,3.59772468,7.5473165719,9.7041622952,0.9800769565
Spred2,-13.53978802,6.9558416973,0,-11.09402758,-7.640904902
Sprr1a,0,0,37.670413366,68.005847193,0
Sprr2a1,12.852545318,0,-11.85505645,0,0
Sprr2k,-14.941251,0,0,0,0
Spry1,15.542913985,-3.071987974,-13.97528286,0,-19.42644974
Spry2,-20.5785945,0,0,0,-13.65980202
Spryd7,0,11.836741328,20.060343142,0,0
Spsb1,0,11.216341571,26.664270407,16.348620159,0
Spsb3,19.053495595,0,0,0,0
Spsb4,0,0,0,0,15.804751584
Spta1,0,0,0,-17.5363958,0
Sptan1,-10.49472116,-20.99392661,0,-16.03159444,-17.40443714
Sptb,0,0,0,0,-24.85191245
Sptbn1,0,-29.91629847,-30.95859901,-36.39979763,-28.43275335
Sptlc2,0,11.164104497,21.863020467,-1.454839158,-9.339460306
Sptssa,0,-8.083784613,-18.54039641,0,0
Spty2d1,0,10.82918919,16.208031887,0,0
Spx,0,0,9.3104777438,0,0
Sqor,0,0,0,0,-11.43874387
Sqstm1,13.445631245,0,0,0,0
Sra1,0,0,0,8.9134104879,0
Src,0,-9.83388919,0,0,0
Srcap,0,2.2366369753,0,0,0
Srcin1,0,-8.575168977,-11.61289607,-22.56582706,-22.91144424
Srd5a3,-22.74644029,0,0,0,0
Srek1,0,2.1973871559,0,-14.21284023,-9.172502926
Srek1ip1,0,0,0,0,10.11418262
Srgap1,0,-1.453137373,0,0,0
Srgap2,8.5725062583,-7.38983249,0,0,0
Srgap3,0,-3.919249566,0,0,0
Srgn,10.083531978,19.60114616,18.573697455,0,0
Srm,-11.67689563,0,10.510499932,20.449691556,13.795686191
Srms,0,-8.977617271,-14.49806055,0,0
Srp9,5.80592763,0,0,0,0
Srp19,-12.12597432,0,0,0,0
Srp54a,-14.89824499,0,0,0,0
Srp54b,0,0,0,0,-11.90688971
Srp68,30.809589237,0,0,0,0
Srp72,4.8060443433,0,0,0,0
Srpk1,0,0,0,0,10.268054987
Srpk2,0,-6.742920766,-8.411551666,0,0
Srpk3,0,0,-32.19096358,-25.90917307,0
Srpr,12.23169771,0,0,0,0
Srprb,0,0,0,9.5104648842,-5.199145661
Srpx2,0,0,-32.78800116,0,0
Srr,0,-10.56531235,-18.2256895,-27.76471527,-21.7579389
Srrd,0,-11.40227013,0,0,0
Srrm1,14.547401252,0,0,-11.18463754,0
Srrm2,23.837827178,0,0,0,0
Srsf2,11.186282932,8.1194233596,13.415304733,0,0
Srsf3,0,-7.278444301,0,0,0
Srsf4,9.5181530217,15.620394854,0,0,0
Srsf5,36.821112783,3.429023094,0,-13.51382603,-11.82099214
Srsf6,-13.86808676,0,0,0,0
Srsf7,0,0,0.0468564319,0,0
Srsf11,0,-7.880399007,0,0,0
Srxn1,0,0,20.051943782,24.902697524,3.8039586711
Ss18,0,-11.5335045,0,0,0
Ss18l2,-10.08353198,0,-10.92644044,0,0
Ssb,-12.86325842,0,0,0,0
Ssbp1,0,2.1721425994,0,-7.609637164,-10.30879194
Ssbp2,0,0,0,-10.68219097,-8.268204739
Ssbp3,8.09619576,-11.24571671,-14.58766184,0,0
Ssc5d,0,0,0,14.502789053,0
Ssfa2,0,11.017216527,0,0,0
Ssh1,0,43.224574737,19.121912106,9.1798535253,0
Ssh2,9.1353233717,2.4833039067,0,-15.03698568,-10.87869945
Ssna1,0,-11.0106516,0,0,0
Sspn,0,-20.1531505,-40.25017641,-17.89081536,-19.31964813
Ssr1,9.1353233717,-8.017001881,-33.53463258,-24.02867455,-33.90281285
Ssr2,0,0,0,6.5977450659,7.3443375193
Ssr3,0,16.003986776,14.910399114,17.156868699,13.157524879
Ssr4,0,0,0,17.232741011,0
Ssrp1,9.56524068,0,0,0,0
Ssu2,0,0,0,-9.90719478,0
Ssx2ip,-11.18628293,2.1796509714,0,0,0
St3gal1,0,26.931060097,30.349724464,15.543506056,0
St3gal2,0,-11.46515018,0,0,0
St3gal4,-13.09222688,7.935473394,0,8.821668105,0
St3gal5,0,-23.42223526,0,0,0
St3gal6,0,0,-11.04719905,0,0
St5,0,7.6936123767,-9.479822434,-14.38476706,-18.64298192
St6gal1,0,0,-9.26874098,0,0
St6galnac2,6.6936438017,-13.87202063,-35.30008856,-12.56950383,0
St6galnac3,0,7.400461064,-12.75669138,-12.81554954,0
St6galnac6,0,-7.429729362,-19.05969659,-10.55611781,0
St7l,0,0,0,0,9.5516833958
St8sia2,0,0,-16.43381507,-8.117160457,0
St8sia4,0,4.437591518,-28.63910426,0,0
St8sia6,-13.86808676,0,0,0,0
St13,14.252079378,0,0,11.816165337,4.6734135349
St14,0,5.5574930631,0,0,0
Stag2,0,0,-10.4772353,0,0
Stam,0,-2.601848477,0,0,0
Stam2,-10.08353198,0,11.066164886,0,8.6851584225
Stap1,30.53211763,0,0,5.2971153211,14.939248403
Stard3,0,11.56443291,14.001243801,0,0
Stard3nl,0,1.8237077157,0,0,0
Stard4,0,-6.546806677,-16.56357475,2.1295598553,16.53290788
Stard5,0,31.663101225,30.983395544,13.838682871,0.4150354847
Stard8,0,-8.092653173,0,-13.57112714,-23.11182886
Stard9,0,-17.14067729,-28.05862316,-27.78075356,-30.01802443
Stard10,0,0,-11.88332826,-7.449802435,0
Stard13,0,0,-8.03999697,0,-10.29455047
Stat1,15.206257678,64.088154439,83.016716688,59.210619499,48.411011369
Stat2,0,50.192251787,73.560088944,52.287790165,20.745659855
Stat3,0,31.387803793,24.565674758,0,0
Stat4,0,0,12.482390826,0,50.529541099
Stat5b,0,0.5629125767,0,-7.669978229,5.3312497757
Stau2,0,0,-8.377490971,0,0
Stbd1,-10.08353198,0,0,0,0
Stc1,0,0,-10.07199506,0,0
Steap1,-14.08299957,16.788745746,26.323472779,33.549841113,20.290441928
Steap2,0,6.4607058253,17.478192672,19.923546129,0
Steap4,32.442264197,54.545162917,36.350645584,48.94790703,21.864098256
Stfa2,-15.34203534,23.315119089,37.767745492,66.562016679,0
Stfa2l1,-15.40328891,30.650839878,34.287506692,63.458228178,0
Stfa3,-12.23169771,0,0,0,0
Stil,0,0,0,50.344842729,81.603098651
Stim1,0,0,0,-16.60096,0
Stip1,0,0,0,14.494901786,0
Stk4,-13.31799101,0,0,0,0
Stk10,8.5725062583,0,0,0,11.501523657
Stk16,0,0,0,-9.622245134,-10.62273277
Stk17b,0,0,0,0,26.272693733
Stk19,27.418532563,8.2830516813,15.855794274,0,0
Stk24,-15.07258959,0,0,0,0
Stk26,8.5725062583,6.768678078,0,0,30.040082835
Stk33,0,0,0,-12.85913356,-20.85611629
Stk35,0,1.2376955821,0,0,8.3238308076
Stk36,0,0,0,-10.94535386,0
Stk38,0,0,0,-9.536035491,0
Stk38l,0,8.260568234,25.021708962,12.298324648,0
Stk39,0,0,18.222760954,11.805705342,18.42053407
Stk40,0,20.473687322,0,0,0
Stmn1,0,-23.08402302,-34.0737042,0,27.179546281
Stmn2,0,0,-43.33000128,-14.9412095,-18.67058162
Stoml1,0,13.844663419,13.111744907,0,0
Stox1,10.610034547,0,-12.6253282,0,-11.8170401
Stox2,-10.17662551,-13.66070142,-24.78725669,-8.787610276,0
Stra6l,0,12.61080146,61.132500575,46.528080211,29.76948725
Stra8,0,0,13.50332021,0,0
Strada,0,-5.560400475,0,-5.826388447,0
Stradb,0,-8.261436873,0,0,0
Strap,0,8.379204452,0,0,0
Strbp,0,-4.166589405,-23.38675292,-26.50176354,-18.91322605
Strn,-10.08353198,-13.08766443,0,0,0
Sts,0,0,0,-12.39549799,0
Stt3a,0,7.808104372,0,8.0755479311,0
Stt3b,13.611442323,-15.64688678,11.326768743,6.2485783095,0
Stx3,0,11.984282715,18.487210218,-15.84662408,-28.0801148
Stx8,-22.54825698,-8.565662237,0,0,0
Stx11,0,38.47289597,35.780175154,11.297141139,9.1405519777
Stx12,-9.518153022,0,0,0,0
Stx16,0,0,15.177920675,6.8502457274,5.8373476979
Stx17,0,-5.013727783,-11.26082907,0,-8.912605923
Stxbp3,-10.90208186,0,16.428251572,0,0
Stxbp4,0,-5.172370848,-16.49944695,-9.870635252,-9.052442298
Stxbp5,0,4.4410332727,12.646793968,-15.42768797,-3.250379386
Styk1,0,11.149213019,0,0,0
Styxl1,0,0,0,-11.33129518,0
Sub1,-8.572506258,0,0,-13.34939622,0.5373444956
Sucla2,0,0,-7.879108396,0,0
Suclg1,-7.609516157,0,0,0,0
Suclg2,0,-1.514853613,-13.98895754,-9.74433693,0
Suco,0,4.2579602947,0,0,0
Suds3,0,0,-9.01603698,0,0
Sugct,-22.0279058,7.6459101107,0,0,0
Sugt1,0,1.4581765203,0,0,-0.646327203
Sulf1,0,0,-8.154649217,0,0
Sult1a1,0,0,0,-21.87451622,-29.90444266
Sult1c2,0,0,0,0,-19.5704582
Sult1d1,-14.08299957,-6.447056635,0,0,-29.05564948
Sult2a8,-14.72762726,0,0,0,0
Sult2b1,0,0,0,-11.78076731,0
Sult5a1,0,-9.042215025,-9.157415231,0,0
Sult6b1,0,0,31.648355182,32.742725918,19.443913991
Sumf2,0,0,0,8.5859587295,0
Sumo3,26.798776908,0,0,7.1755709106,0
Sun1,0,0,0,0,-9.197436979
Sun2,0,0,0,-13.59732271,0
Supt3,0,0,0,6.3181367665,38.784851201
Supt4b,-7.098904782,0,0,0,0
Supt5,11.417871252,0,0,0,0
Supt20,0,2.6921520343,0,0,0
Supv3l1,12.478786063,0,0,0,0
Surf4,0,0,13.768562767,0,0
Surf6,28.873261867,0,0,0,0
Susd3,0,0,0,21.322670086,25.986559783
Susd6,0,22.526118067,22.669515933,18.669509367,9.4910880613
Suv39h1,9.1353233717,0,0,0,17.276238347
Suv39h2,0,16.078612359,12.120762701,18.905149635,28.405298361
Suz12,0,0,0,0,12.27914015
Svep1,14.252079378,0,-17.84571844,0,0
Svil,0,-26.05556282,-10.66729638,-13.62939482,-10.69436398
Svip,10.494721155,0,-28.74806257,-32.50341244,-33.33908466
Swap70,0,4.1811106307,-9.898564732,-8.863990407,-17.0572799
Swi5,0,-20.68948353,0,0,0
Swt1,0,-13.23753796,0,-12.75947032,-10.08522055
Sybu,0,-8.909520239,-16.58108741,-21.67177314,-22.17086088
Syce2,-8.95518111,-8.532743827,0,29.773334265,47.553964615
Syde1,0,0,0,0,-7.665017959
Syde2,0,-0.021302595,-17.78201025,-17.37789704,-18.30910972
Syk,27.761143565,12.737505753,0,0,0
Sympk,9.5181530217,0,0,0,0
Syn2,0,-9.804893453,-17.25953274,0,0
Sync,-9.135323372,0,0,0,0
Syncrip,0,0,-10.29618081,-2.440195291,10.998643157
Syne1,0,-17.248961,-10.627693,-23.91637673,-24.13579741
Syne2,-0.761648705,-21.05918242,-28.60810794,-23.24011737,-23.96787015
Syne3,0,0,0,0,23.211413375
Syne4,14.331246703,0,0,0,0
Syngr1,-20.32789347,-20.55068104,-13.61639693,-22.41207669,-14.07912835
Syngr2,0,0,9.9869670117,0,0
Syngr4,0,0,0,0,13.461639095
Synj1,0,4.314552704,16.066260175,0,0
Synj2,0,0,-8.62222128,0,0
Synj2bp,-14.08299957,0,-9.747472312,-9.725093674,-3.274670511
Synm,0,-19.49711835,-51.78773269,-40.69654,-42.55554696
Synpo,-11.18628293,-5.102618361,0,0,0
Synpo2,0,0,-9.962216335,-23.3380343,-35.80460299
Syp,0,0,-9.47145017,0,0
Sypl,0,6.0585992973,-7.887376228,0,-8.556651396
Sys1,0,0,0,0,8.4552895511
Syt5,0,0,0,0,-14.28374045
Syt7,0,-8.44463256,-20.83501049,-12.14915154,-17.91094678
Syt8,0,0,35.995396485,0,0
Syt10,16.52390017,11.97069678,0,0,0
Syt11,0,0,0,0,16.085988921
Syt12,0,25.409954281,45.201809809,66.803088687,37.759609957
Syt13,0,-22.25101467,0,0,0
Sytl2,0,-11.23444885,-28.39132668,-25.44402555,0
Sytl3,0,0,19.552325426,0,36.364803738
Szrd1,0,0,12.606466225,19.663250019,10.571564688
Szt2,0,0,0,-12.02650534,0
T2,0,0,-16.56324443,-18.90370046,-19.26866441
Tacc1,0,-15.33657953,-12.73890959,0,0
Tacc2,0,0,-13.58954919,-17.77028245,-15.98015968
Tacc3,0,0,0,41.562669952,78.676643395
Taco1,0,0,0,0,8.9160403307
Tacstd2,0,0,43.32893587,23.497330795,0
Tada2a,0,-8.633056651,-8.9646754,0,0
Taf1a,0,0,0,0,-10.4423708
Taf1d,-10.61003455,8.9129646433,6.1568262189,14.960252006,20.999505901
Taf3,11.925665382,0,-0.99646299,0,0
Taf4,0,12.055374536,0,0,0
Taf5,0,4.2847801307,0,0,0
Taf5l,-8.572506258,0,0,0,0
Taf7,10.610034547,0,11.477540758,0,-7.724299148
Taf9,-10.61003455,5.4777014347,0,17.14735697,15.448947953
Taf9b,0,0.5691835467,0,0,0
Taf10,0,0,0,-5.687127498,3.5052084805
Taf12,0,0,0,0,7.4498736527
Taf15,0,-2.982989926,0,0,0
Tagap1,0,14.414095284,0,0,0
Tagln,11.186282932,0,0,0,-8.153224257
Tal1,0,0,0,0,-17.11281086
Tal2,0,0,0,0,33.13496466
Tanc1,0,0,0,-10.48106411,-13.96979636
Tanc2,0,-14.51954611,-10.76298273,-20.50446078,-12.7104714
Tango2,0,11.913423996,0,0,0
Tank,0,25.973399572,28.567939014,13.360517831,11.876255113
Taok1,-25.1410111,0.406898502,-11.70999951,0,0
Taok2,11.417871252,-6.795851843,-8.797159774,-7.694762591,-11.25813892
Taok3,0,12.738184925,0,0,0
Tap1,0,43.784340607,71.78820067,40.535901139,39.016934397
Tap2,0,28.138898921,56.201324878,20.773436327,19.884246207
Tapbp,0,30.255950302,48.943881875,14.135069136,14.319463277
Tapbpl,0,18.876655211,40.276006932,0,12.978810072
Tardbp,0,-6.893385989,0,-0.397269511,4.6484370044
Tarm1,0,14.252088711,29.150388542,0,0
Tars,0,0,9.3183098263,0,0
Tars2,9.1353233717,0,0,0,0
Tarsl2,0,-10.74610256,-14.33281156,0,0
Tatdn2,16.488589895,0,0,0,0
Tax1bp1,7.6095161567,8.720927574,0,0,0
Taz,0,-0.08762741,0,-10.85928102,-9.601365446
Tbata,0,0,0,-32.67864521,-21.29002247
Tbc1d1,0,15.372290984,32.272719281,16.266375849,15.072431177
Tbc1d2,0,0,16.075847339,12.479900191,6.6113260593
Tbc1d2b,0,-16.51083366,0,0,0
Tbc1d4,0,-20.09448425,-16.42595411,-15.6577745,0
Tbc1d5,0,-16.63212634,0,0,0
Tbc1d7,-10.17662551,0,0,13.934623533,12.709700647
Tbc1d8,0,0,0,-7.830894735,-14.72459038
Tbc1d8b,-8.95518111,-10.57490975,0,0,0
Tbc1d9b,9.5181530217,0,0,0,0
Tbc1d10a,14.629892968,0,0,0,0
Tbc1d10c,13.893056807,0,0,0,39.084968661
Tbc1d12,0,-8.218802994,0,0,0
Tbc1d15,-9.481206223,10.662142904,0,0,0
Tbc1d16,0,0,-24.21861838,0,0
Tbc1d17,0,-2.872113442,-5.953582403,0,0
Tbc1d20,-10.17662551,0,0,0,0
Tbc1d23,10.902081862,-7.113224751,0,0,0
Tbc1d30,0,-29.12104125,-26.97531949,-39.57746143,-34.87537435
Tbc1d31,0,4.5012008113,0,12.609598023,25.57063301
Tbcb,0,0,0,0,7.4810567326
Tbcd,0,0,0,0,7.2201679729
Tbce,0,3.3415870095,0,0,0
Tbcel,0,-2.219462797,-9.379990279,-21.90801333,-15.16652592
Tbck,0,-10.82709848,0,0,0
Tbk1,0,26.317104051,24.276853366,0,0
Tbl1xr1,11.443271128,0,0,0,9.4873696553
Tbl2,0,0,0,2.3889432911,10.704240013
Tbp,0,9.3046936953,0,0,0
Tbpl1,0,11.180763572,0,0,0
Tbrg1,0,10.008009791,27.823504011,10.560483597,0
Tbrg3,-9.518153022,0,0,0,0
Tbrg4,-10.03774191,0,10.736877426,10.350414057,13.594083238
Tbx1,0,0,0,-13.29115487,-15.21822555
Tbx3,0,-4.733134081,-17.30648574,-21.06021059,-26.63753656
Tbx5,0,0,0,0,-6.87537129
Tbx6,0,-12.99068894,-20.4357604,0,0
Tbx19,0,-8.474287425,0,0,0
Tbx21,0,0,27.112949824,0,66.541050534
Tbxa2r,0,-13.30065281,-29.68626407,-17.17005557,0
Tbxas1,-15.54291399,0,0,9.6712672138,15.358398097
Tc2n,0,-15.56072263,-6.998542623,-14.33953441,-9.466120039
Tcaf1,0,0,-10.68605448,-9.123425182,0
Tcea1,0,12.163279733,16.018284724,0,0
Tcea3,0,-3.839536193,-19.43195042,-9.825396807,0
Tceal1,0,-0.669339876,-20.51055488,-11.22275234,-15.74704092
Tceal3,0,0,0,-10.86411035,-14.42992738
Tceal6,0,0,-13.34324171,0,-16.76530896
Tceal9,0,0,0,13.05997697,0
Tceanc2,0,0,-0.150249479,-7.627483151,2.8083804613
Tcf4,10.083531978,0,-11.67883961,-8.715920089,-9.687320775
Tcf7,0,0,0,0,21.004925658
Tcf7l1,-11.44327113,-10.58056691,0,0,0
Tcf12,0,-7.084805065,0,-3.646667041,0
Tcf15,0,0,0,-14.80630322,0
Tcf19,-11.35904112,-14.91476989,0,37.513087567,61.082267052
Tcf20,-9.135323372,0,0,0,0
Tcf21,0,10.772052115,-33.33181345,0,0
Tcf23,0,0,37.035430481,15.431774796,0
Tcf25,24.746799713,0,0,-5.080823127,-2.817419333
Tchh,0,0,0,-9.188095398,0
Tcim,12.662908315,0,-20.42318832,-25.26208153,-18.5572873
Tcirg1,0,23.865948011,45.456936586,22.261232596,0
Tcn2,0,0,0,0,-15.61835192
Tcof1,0,13.295659255,14.942728993,0,13.049309702
Tcp10b,0,25.115582106,22.078260031,0,0
Tcp10c,0,12.931139817,17.247137843,0,0
Tcp11,0,0,0,-11.27832723,0
Tcp11l2,0,0,-17.97136824,-21.41333511,-15.42029119
Tcra,0,0,0,0,80.434638367
Tcrb-J,13.611442323,0,0,-4.474425413,86.205924588
Tcrg-C3,21.857569908,0,0,0,0
Tcstv1,0,28.109258674,57.096139275,50.446239005,36.18492917
Tcstv3,0,33.482445741,68.52760004,58.540936843,43.045257243
Tcta,0,-11.93492763,0,0,-9.285654568
Tcte1,0,2.8824571357,0,0,-11.33838483
Tctex1d2,0,0,0,9.6078832458,7.7900364656
Tctn2,-11.18628293,0,0,0,0
Tctn3,0,0,0,0,6.6742318297
Tdg,0,0,0,0,11.313058313
Tdp2,0,0.1788401123,0,0,0
Tdrd3,0,0,-11.37123935,0,-10.02309511
Tdrd7,0,24.425062657,36.957776174,17.992858981,0
Tdrd12,0,0,0,15.746739516,0
Tdrp,-10.49472116,0,0,0,-14.32446244
Tead1,-9.998720163,-8.078167259,0,-15.22145627,-13.72694273
Tead2,0,0,-15.32004186,0,0
Tecpr1,12.23169771,0,0,-17.60569246,0
Tecr,11.819827998,-8.29902075,-9.100332997,0,0
Tedc1,0,0,0,16.752883239,56.808510259
Tef,0,-31.74057335,-36.96053729,-32.33255381,-38.27954553
Tek,0,-11.28028318,-17.52292938,-16.3264448,-31.74267822
Tekt1,0,0,0,0,-15.33371813
Tekt2,0,0,0,-24.56255109,-16.3454072
Tekt4,0,0,0,-10.34905517,0
Telo2,13.539788022,0,0,0,0
Tenm3,0,0,8.7607267987,0,0
Tenm4,0,0.082808278,0,-13.28622729,0
Tep1,0,0,0,11.947405443,10.735919496
Tepp,-10.61003455,0,-11.06263662,0,0
Tepsin,5.2537422617,0,0,0,0
Terf2ip,0,-5.257510679,-11.62676929,-15.89624071,0
Tes,0,8.6790915007,0,10.590761663,17.59121458
Tesc,0,0,-18.7814661,0,29.175719036
Tesk2,0,1.7346956247,0,0,0
Tespa1,0,13.898665303,0,0,35.700283162
Tet1,0,0,0,-13.53133701,0
Tet3,0,6.908076462,-6.404396116,-16.55466961,0
Tex2,0,-14.82318902,0,0,0
Tex9,0,0,0,0,-2.616552883
Tex10,0,0,0,0,9.2560502809
Tex11,0,0,-12.56959096,0,-33.257448
Tex15,0,0,-11.49230698,0,0
Tex26,0,0,0,-9.018823586,0
Tex30,0,-2.124090326,0,0,22.535524856
Tex261,39.431668865,0,0,0,0
Tfam,0,-6.809412223,0,0,0
Tfap4,0,-8.981726308,-11.90705958,0,0
Tfb2m,-12.12597432,0,-13.68787875,0,0
Tfcp2,0,-1.586024003,0,0,0
Tfcp2l1,0,-4.766761587,-26.57650109,-40.48755863,-37.00898358
Tfdp1,0,0,0,13.166093926,31.772990202
Tfdp2,0,0,-17.86284287,-13.0445148,0
Tfe3,0,13.093169359,12.71834198,0,0
Tfec,0,6.79742102,0,0,0
Tff2,0,0,0,0,10.080810305
Tfpi,0,-6.937770422,-17.02255328,5.6174736685,-13.5207924
Tfpi2,0,19.869058061,22.7471003,41.060896613,32.210057539
Tfrc,0,-23.04074857,-18.27176472,0,0
Tgfb1,10.902081862,0,0,10.058326817,0
Tgfb3,0,-10.32586064,-11.61636226,0,0
Tgfbi,0,0,46.087142616,56.372349317,41.832918784
Tgfbr1,0,-17.43778178,0,13.687402345,10.363680969
Tgfbr2,0,0,9.22280665,12.023932528,0
Tgfbr3,0,0,0,-8.747976255,-24.86382
Tgfbrap1,0,-21.01268173,0,0,0
Tgif1,0,25.673423953,24.192751457,19.564145231,9.6933528193
Tgif2,0,21.127641922,0,0,0
Tgm1,13.769097738,43.515887942,57.117036434,52.124435445,31.886498225
Tgm2,15.0578825,11.307334208,49.871435724,15.753532327,0
Tgm4,0,0,0,-36.28811883,-36.17371626
Tgm5,-0.124694682,0,0,0,0
Tgs1,0,16.061156065,0,0,0
Tgtp1,0,59.501252847,83.498051221,33.409905568,32.830035337
Thap2,0,4.0852702732,0,0,0
Thap3,0,0,-8.526897511,0,0
Thap11,0,-9.305499022,0,0,0
Thap12,0,0,-12.41544626,0,0
Thbd,0,0,-17.72157944,0,-33.665741
Thbs1,0,47.842936742,64.628201732,44.51349262,0
